0.000000000000000000e+00,9.999999999999990008e-01
3.030303030303030387e-02,9.926650469749470629e-01
6.060606060606060774e-02,9.707946917394901787e-01
9.090909090909091161e-02,9.347899793643620336e-01
1.212121212121212155e-01,8.853111420344423887e-01
1.515151515151515194e-01,8.232654921186043362e-01
1.818181818181818232e-01,7.497907844357015739e-01
2.121212121212121271e-01,6.662343528091926315e-01
2.424242424242424310e-01,5.741284034913816114e-01
2.727272727272727071e-01,4.751619185112032628e-01
3.030303030303030387e-01,3.711496841646172995e-01
3.333333333333333703e-01,2.639990125840314117e-01
3.636363636363636465e-01,1.556747666260620000e-01
3.939393939393939226e-01,4.816332942964807184e-02
4.242424242424242542e-01,-5.656382065148130023e-02
4.545454545454545858e-01,-1.565862618015946839e-01
4.848484848484848619e-01,-2.500698442524734166e-01
5.151515151515151381e-01,-3.353003237893915078e-01
5.454545454545454142e-01,-4.107147965030839565e-01
5.757575757575758013e-01,-4.749303583566406584e-01
6.060606060606060774e-01,-5.267694640258785421e-01
6.363636363636363535e-01,-5.652815199984363437e-01
6.666666666666667407e-01,-5.897603159706718001e-01
6.969696969696970168e-01,-5.997569748961693037e-01
7.272727272727272929e-01,-5.950881842158644019e-01
7.575757575757575690e-01,-5.758395573305659099e-01
7.878787878787878451e-01,-5.423640636752755650e-01
8.181818181818182323e-01,-4.952755561836228448e-01
8.484848484848485084e-01,-4.354375148317861099e-01
8.787878787878787845e-01,-3.639472126758314108e-01
9.090909090909091717e-01,-2.821155947359112459e-01
9.393939393939394478e-01,-1.914432386959089571e-01
9.696969696969697239e-01,-9.359283823638497868e-02
1.000000000000000000e+00,9.641286415527916542e-03
1.030303030303030276e+00,1.163660916225695563e-01
1.060606060606060552e+00,2.246245238027359536e-01
1.090909090909090828e+00,3.324314066695091552e-01
1.121212121212121327e+00,4.378098441688765829e-01
1.151515151515151603e+00,5.388274715785598135e-01
1.181818181818181879e+00,6.336318900191777459e-01
1.212121212121212155e+00,7.204846346011578584e-01
1.242424242424242431e+00,7.977930533204861119e-01
1.272727272727272707e+00,8.641395121277940516e-01
1.303030303030302983e+00,9.183073906262559927e-01
1.333333333333333481e+00,9.593033917052397053e-01
1.363636363636363757e+00,9.863757560094216226e-01
1.393939393939394034e+00,9.990280472376819043e-01
1.424242424242424310e+00,9.970282554854728030e-01
1.454545454545454586e+00,9.804130516992015654e-01
1.484848484848484862e+00,9.494871152270525361e-01
1.515151515151515138e+00,9.048175467972228159e-01
1.545454545454545414e+00,8.472234693749182144e-01
1.575757575757575690e+00,7.777610075911730592e-01
1.606060606060606188e+00,6.977039211814572983e-01
1.636363636363636465e+00,6.085202475661167787e-01
1.666666666666666741e+00,5.118453818865758009e-01
1.696969696969697017e+00,4.094520881389915323e-01
1.727272727272727293e+00,3.032179913226605295e-01
1.757575757575757569e+00,1.950911467120994836e-01
1.787878787878787845e+00,8.705431762222282099e-02
1.818181818181818343e+00,-1.891138328109553957e-02
1.848484848484848619e+00,-1.208628224018737929e-01
1.878787878787878896e+00,-2.169304771981435676e-01
1.909090909090909172e+00,-3.053527183320108307e-01
1.939393939393939448e+00,-3.845081133407591834e-01
1.969696969696969724e+00,-4.529451594642167622e-01
2.000000000000000000e+00,-5.094089004061619352e-01
2.030303030303030276e+00,-5.528639389480243249e-01
2.060606060606060552e+00,-5.825134234237884234e-01
2.090909090909090828e+00,-5.978136598938372792e-01
2.121212121212121104e+00,-5.984840820687206131e-01
2.151515151515151381e+00,-5.845123961605395158e-01
2.181818181818181657e+00,-5.561548063188370694e-01
2.212121212121212377e+00,-5.139313165170941167e-01
2.242424242424242653e+00,-4.586161950409353150e-01
2.272727272727272929e+00,-3.912237764343675650e-01
2.303030303030303205e+00,-3.129898612591996976e-01
2.333333333333333481e+00,-2.253490547473715744e-01
2.363636363636363757e+00,-1.299084598959877601e-01
2.393939393939394034e+00,-2.841820740484307661e-02
2.424242424242424310e+00,7.726063713975422909e-02
2.454545454545454586e+00,1.851902003366134308e-01
2.484848484848484862e+00,2.933913364955761938e-01
2.515151515151515138e+00,3.998799199891846512e-01
2.545454545454545414e+00,5.027032289233629436e-01
2.575757575757575690e+00,5.999757529458302763e-01
2.606060606060605966e+00,6.899137685707538159e-01
2.636363636363636243e+00,7.708680479986956824e-01
2.666666666666666963e+00,8.413541016377045212e-01
2.696969696969697239e+00,9.000793997568696803e-01
2.727272727272727515e+00,9.459670740984770232e-01
2.757575757575757791e+00,9.781756648232146079e-01
2.787878787878788067e+00,9.961145506811600603e-01
2.818181818181818343e+00,9.994547794595888268e-01
2.848484848484848619e+00,9.881351001055440619e-01
2.878787878787878896e+00,9.623630859098272206e-01
2.909090909090909172e+00,9.226113281561548751e-01
2.939393939393939448e+00,8.696087700339928395e-01
2.969696969696969724e+00,8.043273397284250725e-01
3.000000000000000000e+00,7.279641278012011218e-01
